rsi_timeperiod,rsi_lower,rsi_width,roc_timeperiod,roc_lower,roc_width,rebalance_freq,rsi,roc,freq,value
35,10,10,22,0.01,0.35,5,"(35, 10, 10)","(22, 0.01, 0.35)",5,
35,10,10,22,0.01,0.35,15,"(35, 10, 10)","(22, 0.01, 0.35)",15,
35,10,10,22,0.01,0.65,5,"(35, 10, 10)","(22, 0.01, 0.65)",5,
35,10,10,22,0.01,0.65,15,"(35, 10, 10)","(22, 0.01, 0.65)",15,
35,10,10,22,0.01,0.95,5,"(35, 10, 10)","(22, 0.01, 0.95)",5,
35,10,10,22,0.01,0.95,15,"(35, 10, 10)","(22, 0.01, 0.95)",15,
35,10,10,22,0.11,0.05,5,"(35, 10, 10)","(22, 0.11, 0.05)",5,
35,10,10,22,0.11,0.05,15,"(35, 10, 10)","(22, 0.11, 0.05)",15,
35,10,10,22,0.11,0.35,5,"(35, 10, 10)","(22, 0.11, 0.35)",5,
35,10,10,22,0.11,0.35,15,"(35, 10, 10)","(22, 0.11, 0.35)",15,
35,10,10,22,0.11,0.65,5,"(35, 10, 10)","(22, 0.11, 0.65)",5,
35,10,10,22,0.11,0.65,15,"(35, 10, 10)","(22, 0.11, 0.65)",15,
35,10,10,22,0.11,0.95,5,"(35, 10, 10)","(22, 0.11, 0.95)",5,
35,10,10,22,0.11,0.95,15,"(35, 10, 10)","(22, 0.11, 0.95)",15,
35,10,10,22,0.21,0.05,5,"(35, 10, 10)","(22, 0.21, 0.05)",5,
35,10,10,22,0.21,0.05,15,"(35, 10, 10)","(22, 0.21, 0.05)",15,
35,10,10,22,0.21,0.35,5,"(35, 10, 10)","(22, 0.21, 0.35)",5,
35,10,10,22,0.21,0.35,15,"(35, 10, 10)","(22, 0.21, 0.35)",15,
35,10,10,22,0.21,0.65,5,"(35, 10, 10)","(22, 0.21, 0.65)",5,
35,10,10,22,0.21,0.65,15,"(35, 10, 10)","(22, 0.21, 0.65)",15,
35,10,10,22,0.21,0.95,5,"(35, 10, 10)","(22, 0.21, 0.95)",5,
35,10,10,22,0.21,0.95,15,"(35, 10, 10)","(22, 0.21, 0.95)",15,
35,10,10,42,0.01,0.05,5,"(35, 10, 10)","(42, 0.01, 0.05)",5,
35,10,10,42,0.01,0.05,15,"(35, 10, 10)","(42, 0.01, 0.05)",15,
35,10,10,42,0.01,0.35,5,"(35, 10, 10)","(42, 0.01, 0.35)",5,
35,10,10,42,0.01,0.35,15,"(35, 10, 10)","(42, 0.01, 0.35)",15,
35,10,10,42,0.01,0.65,5,"(35, 10, 10)","(42, 0.01, 0.65)",5,
35,10,10,42,0.01,0.65,15,"(35, 10, 10)","(42, 0.01, 0.65)",15,
35,10,10,42,0.01,0.95,5,"(35, 10, 10)","(42, 0.01, 0.95)",5,-0.605736085
35,10,10,42,0.01,0.95,15,"(35, 10, 10)","(42, 0.01, 0.95)",15,0.225198928
35,10,10,42,0.11,0.05,5,"(35, 10, 10)","(42, 0.11, 0.05)",5,-0.989493421
35,10,10,42,0.11,0.05,15,"(35, 10, 10)","(42, 0.11, 0.05)",15,0.113202747
35,10,10,42,0.11,0.35,5,"(35, 10, 10)","(42, 0.11, 0.35)",5,-0.989493421
35,10,10,42,0.11,0.35,15,"(35, 10, 10)","(42, 0.11, 0.35)",15,0.113202747
35,10,10,42,0.11,0.65,5,"(35, 10, 10)","(42, 0.11, 0.65)",5,-0.989493421
35,10,10,42,0.11,0.65,15,"(35, 10, 10)","(42, 0.11, 0.65)",15,0.113202747
35,10,10,42,0.11,0.95,5,"(35, 10, 10)","(42, 0.11, 0.95)",5,-0.19995531
35,10,10,42,0.11,0.95,15,"(35, 10, 10)","(42, 0.11, 0.95)",15,-0.573752195
35,10,10,42,0.21,0.05,5,"(35, 10, 10)","(42, 0.21, 0.05)",5,0.209214192
35,10,10,42,0.21,0.05,15,"(35, 10, 10)","(42, 0.21, 0.05)",15,-0.063779832
35,10,10,42,0.21,0.35,5,"(35, 10, 10)","(42, 0.21, 0.35)",5,0.209214192
35,10,10,42,0.21,0.35,15,"(35, 10, 10)","(42, 0.21, 0.35)",15,-0.063779832
35,10,10,42,0.21,0.65,5,"(35, 10, 10)","(42, 0.21, 0.65)",5,0.209214192
35,10,10,42,0.21,0.65,15,"(35, 10, 10)","(42, 0.21, 0.65)",15,-0.063779832
35,10,10,42,0.21,0.95,5,"(35, 10, 10)","(42, 0.21, 0.95)",5,-0.01256424
35,10,10,42,0.21,0.95,15,"(35, 10, 10)","(42, 0.21, 0.95)",15,
35,10,10,62,0.01,0.05,5,"(35, 10, 10)","(62, 0.01, 0.05)",5,-0.01256424
35,10,10,62,0.01,0.05,15,"(35, 10, 10)","(62, 0.01, 0.05)",15,
35,10,10,62,0.01,0.35,5,"(35, 10, 10)","(62, 0.01, 0.35)",5,-0.01256424
35,10,10,62,0.01,0.35,15,"(35, 10, 10)","(62, 0.01, 0.35)",15,
35,10,10,62,0.01,0.65,5,"(35, 10, 10)","(62, 0.01, 0.65)",5,-0.01256424
35,10,10,62,0.01,0.65,15,"(35, 10, 10)","(62, 0.01, 0.65)",15,
35,10,10,62,0.01,0.95,5,"(35, 10, 10)","(62, 0.01, 0.95)",5,-0.540081664
35,10,10,62,0.01,0.95,15,"(35, 10, 10)","(62, 0.01, 0.95)",15,-0.474021523
35,10,10,62,0.11,0.05,5,"(35, 10, 10)","(62, 0.11, 0.05)",5,-0.773900066
35,10,10,62,0.11,0.05,15,"(35, 10, 10)","(62, 0.11, 0.05)",15,-0.411133713
35,10,10,62,0.11,0.35,5,"(35, 10, 10)","(62, 0.11, 0.35)",5,-0.687235931
35,10,10,62,0.11,0.35,15,"(35, 10, 10)","(62, 0.11, 0.35)",15,-0.411133713
35,10,10,62,0.11,0.65,5,"(35, 10, 10)","(62, 0.11, 0.65)",5,-0.687235931
35,10,10,62,0.11,0.65,15,"(35, 10, 10)","(62, 0.11, 0.65)",15,-0.411133713
35,10,10,62,0.11,0.95,5,"(35, 10, 10)","(62, 0.11, 0.95)",5,-0.036134337
35,10,10,62,0.11,0.95,15,"(35, 10, 10)","(62, 0.11, 0.95)",15,0.250526642
35,10,10,62,0.21,0.05,5,"(35, 10, 10)","(62, 0.21, 0.05)",5,-0.190871094
35,10,10,62,0.21,0.05,15,"(35, 10, 10)","(62, 0.21, 0.05)",15,0.075375721
35,10,10,62,0.21,0.35,5,"(35, 10, 10)","(62, 0.21, 0.35)",5,0.073115575
35,10,10,62,0.21,0.35,15,"(35, 10, 10)","(62, 0.21, 0.35)",15,0.075375721
35,10,10,62,0.21,0.65,5,"(35, 10, 10)","(62, 0.21, 0.65)",5,0.073115575
35,10,10,62,0.21,0.65,15,"(35, 10, 10)","(62, 0.21, 0.65)",15,0.075375721
35,10,10,62,0.21,0.95,5,"(35, 10, 10)","(62, 0.21, 0.95)",5,-0.408512826
35,10,10,62,0.21,0.95,15,"(35, 10, 10)","(62, 0.21, 0.95)",15,-0.568790157
35,10,20,2,0.01,0.05,5,"(35, 10, 20)","(2, 0.01, 0.05)",5,0.151627058
35,10,20,2,0.01,0.35,15,"(35, 10, 20)","(2, 0.01, 0.35)",15,-0.568790157
35,10,20,2,0.01,0.65,5,"(35, 10, 20)","(2, 0.01, 0.65)",5,0.151627058
35,10,20,2,0.01,0.95,15,"(35, 10, 20)","(2, 0.01, 0.95)",15,-0.568790157
35,10,20,2,0.11,0.05,5,"(35, 10, 20)","(2, 0.11, 0.05)",5,0.151627058
35,10,20,2,0.11,0.05,15,"(35, 10, 20)","(2, 0.11, 0.05)",15,-0.568790157
35,10,20,2,0.11,0.35,5,"(35, 10, 20)","(2, 0.11, 0.35)",5,0.52988308
35,10,20,2,0.11,0.35,15,"(35, 10, 20)","(2, 0.11, 0.35)",15,0.311108982
35,10,20,2,0.11,0.65,5,"(35, 10, 20)","(2, 0.11, 0.65)",5,0.218048955
35,10,20,2,0.11,0.65,15,"(35, 10, 20)","(2, 0.11, 0.65)",15,0.091452306
35,10,20,2,0.11,0.95,5,"(35, 10, 20)","(2, 0.11, 0.95)",5,0.218048955
35,10,20,2,0.11,0.95,15,"(35, 10, 20)","(2, 0.11, 0.95)",15,0.091452306
35,10,20,2,0.21,0.05,5,"(35, 10, 20)","(2, 0.21, 0.05)",5,0.218048955
35,10,20,2,0.21,0.05,15,"(35, 10, 20)","(2, 0.21, 0.05)",15,0.091452306
35,10,20,2,0.21,0.35,5,"(35, 10, 20)","(2, 0.21, 0.35)",5,0.097985981
35,10,20,2,0.21,0.35,15,"(35, 10, 20)","(2, 0.21, 0.35)",15,-0.333017573
35,10,20,2,0.21,0.65,5,"(35, 10, 20)","(2, 0.21, 0.65)",5,0.0000784
35,10,20,2,0.21,0.65,15,"(35, 10, 20)","(2, 0.21, 0.65)",15,-0.272427419
35,10,20,2,0.21,0.95,5,"(35, 10, 20)","(2, 0.21, 0.95)",5,0.0000784
35,10,20,2,0.21,0.95,15,"(35, 10, 20)","(2, 0.21, 0.95)",15,-0.272427419
35,10,20,22,0.01,0.05,5,"(35, 10, 20)","(22, 0.01, 0.05)",5,0.0000784
35,10,20,22,0.01,0.05,15,"(35, 10, 20)","(22, 0.01, 0.05)",15,-0.272427419
35,10,20,22,0.01,0.35,5,"(35, 10, 20)","(22, 0.01, 0.35)",5,
35,10,20,22,0.01,0.35,15,"(35, 10, 20)","(22, 0.01, 0.35)",15,
35,10,20,22,0.01,0.65,5,"(35, 10, 20)","(22, 0.01, 0.65)",5,
35,10,20,22,0.01,0.65,15,"(35, 10, 20)","(22, 0.01, 0.65)",15,
35,10,20,22,0.01,0.95,5,"(35, 10, 20)","(22, 0.01, 0.95)",5,
35,10,20,22,0.01,0.95,15,"(35, 10, 20)","(22, 0.01, 0.95)",15,
35,10,20,22,0.11,0.05,5,"(35, 10, 20)","(22, 0.11, 0.05)",5,
35,10,20,22,0.11,0.05,15,"(35, 10, 20)","(22, 0.11, 0.05)",15,
35,10,20,22,0.11,0.35,5,"(35, 10, 20)","(22, 0.11, 0.35)",5,0.111402779
35,10,20,22,0.11,0.35,15,"(35, 10, 20)","(22, 0.11, 0.35)",15,0.250370224
35,10,20,22,0.11,0.65,5,"(35, 10, 20)","(22, 0.11, 0.65)",5,0.316452071
35,10,20,22,0.11,0.65,15,"(35, 10, 20)","(22, 0.11, 0.65)",15,0.209118647
35,10,20,22,0.11,0.95,5,"(35, 10, 20)","(22, 0.11, 0.95)",5,0.316452071
35,10,20,22,0.11,0.95,15,"(35, 10, 20)","(22, 0.11, 0.95)",15,0.209118647
35,10,20,22,0.21,0.05,5,"(35, 10, 20)","(22, 0.21, 0.05)",5,0.316452071
35,10,20,22,0.21,0.05,15,"(35, 10, 20)","(22, 0.21, 0.05)",15,0.209118647
35,10,20,22,0.21,0.35,5,"(35, 10, 20)","(22, 0.21, 0.35)",5,0.668394022
35,10,20,22,0.21,0.35,15,"(35, 10, 20)","(22, 0.21, 0.35)",15,
35,10,20,22,0.21,0.65,5,"(35, 10, 20)","(22, 0.21, 0.65)",5,0.668394022
35,10,20,22,0.21,0.65,15,"(35, 10, 20)","(22, 0.21, 0.65)",15,
35,10,20,22,0.21,0.95,5,"(35, 10, 20)","(22, 0.21, 0.95)",5,0.668394022
35,10,20,22,0.21,0.95,15,"(35, 10, 20)","(22, 0.21, 0.95)",15,
35,10,20,42,0.01,0.05,5,"(35, 10, 20)","(42, 0.01, 0.05)",5,0.668394022
35,10,20,42,0.01,0.05,15,"(35, 10, 20)","(42, 0.01, 0.05)",15,
35,10,20,42,0.01,0.35,5,"(35, 10, 20)","(42, 0.01, 0.35)",5,
35,10,20,42,0.01,0.35,15,"(35, 10, 20)","(42, 0.01, 0.35)",15,
35,10,20,42,0.01,0.65,5,"(35, 10, 20)","(42, 0.01, 0.65)",5,
35,10,20,42,0.01,0.65,15,"(35, 10, 20)","(42, 0.01, 0.65)",15,
35,10,20,42,0.01,0.95,5,"(35, 10, 20)","(42, 0.01, 0.95)",5,
35,10,20,42,0.01,0.95,15,"(35, 10, 20)","(42, 0.01, 0.95)",15,
35,10,20,42,0.11,0.05,5,"(35, 10, 20)","(42, 0.11, 0.05)",5,
35,10,20,42,0.11,0.05,15,"(35, 10, 20)","(42, 0.11, 0.05)",15,
35,10,20,42,0.11,0.35,5,"(35, 10, 20)","(42, 0.11, 0.35)",5,-0.341994422
35,10,20,42,0.11,0.35,15,"(35, 10, 20)","(42, 0.11, 0.35)",15,0.566053678
35,10,20,42,0.11,0.65,5,"(35, 10, 20)","(42, 0.11, 0.65)",5,-0.606484469
35,10,20,42,0.11,0.65,15,"(35, 10, 20)","(42, 0.11, 0.65)",15,0.510816583
35,10,20,42,0.11,0.95,5,"(35, 10, 20)","(42, 0.11, 0.95)",5,-0.606484469
35,10,20,42,0.11,0.95,15,"(35, 10, 20)","(42, 0.11, 0.95)",15,0.510816583
35,10,20,42,0.21,0.05,5,"(35, 10, 20)","(42, 0.21, 0.05)",5,-0.606484469
35,10,20,42,0.21,0.05,15,"(35, 10, 20)","(42, 0.21, 0.05)",15,0.510816583
35,10,20,42,0.21,0.35,5,"(35, 10, 20)","(42, 0.21, 0.35)",5,-0.19995531
35,10,20,42,0.21,0.35,15,"(35, 10, 20)","(42, 0.21, 0.35)",15,-0.573752195
35,10,20,42,0.21,0.65,5,"(35, 10, 20)","(42, 0.21, 0.65)",5,0.209214192
35,10,20,42,0.21,0.65,15,"(35, 10, 20)","(42, 0.21, 0.65)",15,-0.063779832
35,10,20,42,0.21,0.95,5,"(35, 10, 20)","(42, 0.21, 0.95)",5,0.209214192
35,10,20,42,0.21,0.95,15,"(35, 10, 20)","(42, 0.21, 0.95)",15,-0.063779832
35,10,20,62,0.01,0.05,5,"(35, 10, 20)","(62, 0.01, 0.05)",5,0.209214192
35,10,20,62,0.01,0.05,15,"(35, 10, 20)","(62, 0.01, 0.05)",15,-0.063779832
35,10,20,62,0.01,0.35,5,"(35, 10, 20)","(62, 0.01, 0.35)",5,-0.01256424
35,10,20,62,0.01,0.35,15,"(35, 10, 20)","(62, 0.01, 0.35)",15,
35,10,20,62,0.01,0.65,5,"(35, 10, 20)","(62, 0.01, 0.65)",5,-0.01256424
35,10,20,62,0.01,0.65,15,"(35, 10, 20)","(62, 0.01, 0.65)",15,
35,10,20,62,0.01,0.95,5,"(35, 10, 20)","(62, 0.01, 0.95)",5,-0.01256424
35,10,20,62,0.01,0.95,15,"(35, 10, 20)","(62, 0.01, 0.95)",15,
35,10,20,62,0.11,0.05,5,"(35, 10, 20)","(62, 0.11, 0.05)",5,-0.01256424
35,10,20,62,0.11,0.05,15,"(35, 10, 20)","(62, 0.11, 0.05)",15,
35,10,20,62,0.11,0.35,5,"(35, 10, 20)","(62, 0.11, 0.35)",5,-0.05156217
35,10,20,62,0.11,0.35,15,"(35, 10, 20)","(62, 0.11, 0.35)",15,-0.047205684
35,10,20,62,0.11,0.65,5,"(35, 10, 20)","(62, 0.11, 0.65)",5,0.115269537
35,10,20,62,0.11,0.65,15,"(35, 10, 20)","(62, 0.11, 0.65)",15,-0.080550743
35,10,20,62,0.11,0.95,5,"(35, 10, 20)","(62, 0.11, 0.95)",5,0.176428432
35,10,20,62,0.11,0.95,15,"(35, 10, 20)","(62, 0.11, 0.95)",15,-0.080550743
35,10,20,62,0.21,0.05,5,"(35, 10, 20)","(62, 0.21, 0.05)",5,0.176428432
35,10,20,62,0.21,0.05,15,"(35, 10, 20)","(62, 0.21, 0.05)",15,-0.080550743
35,10,20,62,0.21,0.35,5,"(35, 10, 20)","(62, 0.21, 0.35)",5,-0.072961295
35,10,20,62,0.21,0.35,15,"(35, 10, 20)","(62, 0.21, 0.35)",15,-0.307323918
35,10,20,62,0.21,0.65,5,"(35, 10, 20)","(62, 0.21, 0.65)",5,-0.079248314
35,10,20,62,0.21,0.65,15,"(35, 10, 20)","(62, 0.21, 0.65)",15,-0.085748339
35,10,20,62,0.21,0.95,5,"(35, 10, 20)","(62, 0.21, 0.95)",5,0.058516923
35,10,20,62,0.21,0.95,15,"(35, 10, 20)","(62, 0.21, 0.95)",15,-0.085748339
35,10,30,2,0.21,0.05,5,"(35, 10, 30)","(2, 0.21, 0.05)",5,0.058516923
35,10,30,2,0.21,0.05,15,"(35, 10, 30)","(2, 0.21, 0.05)",15,-0.085748339
35,10,30,2,0.21,0.35,5,"(35, 10, 30)","(2, 0.21, 0.35)",5,-0.559385659
35,10,30,2,0.21,0.35,15,"(35, 10, 30)","(2, 0.21, 0.35)",15,-0.32374462
35,10,30,2,0.21,0.65,5,"(35, 10, 30)","(2, 0.21, 0.65)",5,-0.019619547
35,10,30,2,0.21,0.65,15,"(35, 10, 30)","(2, 0.21, 0.65)",15,-0.29617986
35,10,30,2,0.21,0.95,5,"(35, 10, 30)","(2, 0.21, 0.95)",5,-0.019619547
35,10,30,2,0.21,0.95,15,"(35, 10, 30)","(2, 0.21, 0.95)",15,-0.29617986
35,10,30,22,0.11,0.05,5,"(35, 10, 30)","(22, 0.11, 0.05)",5,-0.019619547
35,10,30,22,0.11,0.35,15,"(35, 10, 30)","(22, 0.11, 0.35)",15,-0.29617986
35,10,30,22,0.11,0.65,5,"(35, 10, 30)","(22, 0.11, 0.65)",5,0.591368844
35,10,30,22,0.11,0.95,15,"(35, 10, 30)","(22, 0.11, 0.95)",15,0.407634267
35,10,30,22,0.21,0.05,5,"(35, 10, 30)","(22, 0.21, 0.05)",5,0.395657957
35,10,30,22,0.21,0.05,15,"(35, 10, 30)","(22, 0.21, 0.05)",15,0.344287732
35,10,30,22,0.21,0.35,5,"(35, 10, 30)","(22, 0.21, 0.35)",5,0.404838087
35,10,30,22,0.21,0.35,15,"(35, 10, 30)","(22, 0.21, 0.35)",15,0.365464565
35,10,30,22,0.21,0.65,5,"(35, 10, 30)","(22, 0.21, 0.65)",5,0.404838087
35,10,30,22,0.21,0.65,15,"(35, 10, 30)","(22, 0.21, 0.65)",15,0.365464565
35,10,30,22,0.21,0.95,5,"(35, 10, 30)","(22, 0.21, 0.95)",5,-0.283365979
35,10,30,22,0.21,0.95,15,"(35, 10, 30)","(22, 0.21, 0.95)",15,-0.022897234
35,10,30,42,0.01,0.05,5,"(35, 10, 30)","(42, 0.01, 0.05)",5,0.070726579
35,10,30,42,0.01,0.05,15,"(35, 10, 30)","(42, 0.01, 0.05)",15,0.34517509
35,10,30,42,0.01,0.35,5,"(35, 10, 30)","(42, 0.01, 0.35)",5,0.046255361
35,10,30,42,0.01,0.35,15,"(35, 10, 30)","(42, 0.01, 0.35)",15,0.34517509
35,10,30,42,0.01,0.65,5,"(35, 10, 30)","(42, 0.01, 0.65)",5,0.036959772
35,10,30,42,0.01,0.65,15,"(35, 10, 30)","(42, 0.01, 0.65)",15,0.34517509
35,10,30,42,0.01,0.95,5,"(35, 10, 30)","(42, 0.01, 0.95)",5,-0.095393683
35,10,30,42,0.01,0.95,15,"(35, 10, 30)","(42, 0.01, 0.95)",15,
35,10,30,42,0.11,0.05,5,"(35, 10, 30)","(42, 0.11, 0.05)",5,0.085084407
35,10,30,42,0.11,0.05,15,"(35, 10, 30)","(42, 0.11, 0.05)",15,0.174131682
35,10,30,42,0.11,0.35,5,"(35, 10, 30)","(42, 0.11, 0.35)",5,0.085084407
35,10,30,42,0.11,0.35,15,"(35, 10, 30)","(42, 0.11, 0.35)",15,0.174131682
35,10,30,42,0.11,0.65,5,"(35, 10, 30)","(42, 0.11, 0.65)",5,0.083314442
35,10,30,42,0.11,0.65,15,"(35, 10, 30)","(42, 0.11, 0.65)",15,0.174131682
35,10,30,42,0.11,0.95,5,"(35, 10, 30)","(42, 0.11, 0.95)",5,-0.49389961
35,10,30,42,0.11,0.95,15,"(35, 10, 30)","(42, 0.11, 0.95)",15,-0.239128581
35,10,30,42,0.21,0.05,5,"(35, 10, 30)","(42, 0.21, 0.05)",5,0.08403002
35,10,30,42,0.21,0.05,15,"(35, 10, 30)","(42, 0.21, 0.05)",15,0.145142524
35,10,30,42,0.21,0.35,5,"(35, 10, 30)","(42, 0.21, 0.35)",5,0.077472355
35,10,30,42,0.21,0.35,15,"(35, 10, 30)","(42, 0.21, 0.35)",15,0.145142524
35,10,30,42,0.21,0.65,5,"(35, 10, 30)","(42, 0.21, 0.65)",5,0.077472355
35,10,30,42,0.21,0.65,15,"(35, 10, 30)","(42, 0.21, 0.65)",15,0.145142524
35,10,30,42,0.21,0.95,5,"(35, 10, 30)","(42, 0.21, 0.95)",5,-0.479935714
35,10,30,42,0.21,0.95,15,"(35, 10, 30)","(42, 0.21, 0.95)",15,-0.136333622
35,10,30,62,0.01,0.05,5,"(35, 10, 30)","(62, 0.01, 0.05)",5,-0.242341797
35,10,30,62,0.01,0.05,15,"(35, 10, 30)","(62, 0.01, 0.05)",15,-0.002682524
35,10,30,62,0.01,0.35,5,"(35, 10, 30)","(62, 0.01, 0.35)",5,-0.248661321
35,10,30,62,0.01,0.35,15,"(35, 10, 30)","(62, 0.01, 0.35)",15,-0.002682524
35,10,30,62,0.01,0.65,5,"(35, 10, 30)","(62, 0.01, 0.65)",5,-0.240652207
35,10,30,62,0.01,0.65,15,"(35, 10, 30)","(62, 0.01, 0.65)",15,-0.000696369
35,10,30,62,0.01,0.95,5,"(35, 10, 30)","(62, 0.01, 0.95)",5,0.100312462
35,10,30,62,0.01,0.95,15,"(35, 10, 30)","(62, 0.01, 0.95)",15,0.379760789
35,10,30,62,0.11,0.05,5,"(35, 10, 30)","(62, 0.11, 0.05)",5,-0.032269127
35,10,30,62,0.11,0.05,15,"(35, 10, 30)","(62, 0.11, 0.05)",15,0.31706943
35,10,30,62,0.11,0.35,5,"(35, 10, 30)","(62, 0.11, 0.35)",5,-0.058079254
35,10,30,62,0.11,0.35,15,"(35, 10, 30)","(62, 0.11, 0.35)",15,0.31706943
35,10,30,62,0.11,0.65,5,"(35, 10, 30)","(62, 0.11, 0.65)",5,-0.037068996
35,10,30,62,0.11,0.65,15,"(35, 10, 30)","(62, 0.11, 0.65)",15,0.302393239
35,10,30,62,0.11,0.95,5,"(35, 10, 30)","(62, 0.11, 0.95)",5,-0.810667813
35,10,30,62,0.11,0.95,15,"(35, 10, 30)","(62, 0.11, 0.95)",15,0.408875332
35,10,30,62,0.21,0.05,5,"(35, 10, 30)","(62, 0.21, 0.05)",5,-1.06970921
35,10,30,62,0.21,0.05,15,"(35, 10, 30)","(62, 0.21, 0.05)",15,0.339534448
35,10,30,62,0.21,0.35,5,"(35, 10, 30)","(62, 0.21, 0.35)",5,-1.06970921
35,10,30,62,0.21,0.35,15,"(35, 10, 30)","(62, 0.21, 0.35)",15,0.339534448
35,10,30,62,0.21,0.65,5,"(35, 10, 30)","(62, 0.21, 0.65)",5,-1.06970921
35,10,30,62,0.21,0.65,15,"(35, 10, 30)","(62, 0.21, 0.65)",15,0.339534448
35,10,30,62,0.21,0.95,5,"(35, 10, 30)","(62, 0.21, 0.95)",5,-0.19995531
35,10,30,62,0.21,0.95,15,"(35, 10, 30)","(62, 0.21, 0.95)",15,-0.573752195
35,40,10,2,0.21,0.05,5,"(35, 40, 10)","(2, 0.21, 0.05)",5,0.209214192
35,40,10,2,0.21,0.35,15,"(35, 40, 10)","(2, 0.21, 0.35)",15,-0.063779832
35,40,10,2,0.21,0.65,5,"(35, 40, 10)","(2, 0.21, 0.65)",5,0.209214192
35,40,10,2,0.21,0.95,15,"(35, 40, 10)","(2, 0.21, 0.95)",15,-0.063779832
35,40,10,42,0.11,0.05,5,"(35, 40, 10)","(42, 0.11, 0.05)",5,0.209214192
35,40,10,42,0.11,0.05,15,"(35, 40, 10)","(42, 0.11, 0.05)",15,-0.063779832
35,40,10,42,0.11,0.35,5,"(35, 40, 10)","(42, 0.11, 0.35)",5,-0.01256424
35,40,10,42,0.11,0.35,15,"(35, 40, 10)","(42, 0.11, 0.35)",15,
35,40,10,42,0.11,0.65,5,"(35, 40, 10)","(42, 0.11, 0.65)",5,-0.01256424
35,40,10,42,0.11,0.65,15,"(35, 40, 10)","(42, 0.11, 0.65)",15,
35,40,10,42,0.11,0.95,5,"(35, 40, 10)","(42, 0.11, 0.95)",5,-0.01256424
35,40,10,42,0.11,0.95,15,"(35, 40, 10)","(42, 0.11, 0.95)",15,
35,40,10,42,0.21,0.05,5,"(35, 40, 10)","(42, 0.21, 0.05)",5,-0.01256424
35,40,10,42,0.21,0.05,15,"(35, 40, 10)","(42, 0.21, 0.05)",15,
35,40,10,42,0.21,0.35,5,"(35, 40, 10)","(42, 0.21, 0.35)",5,0.00074675
35,40,10,42,0.21,0.35,15,"(35, 40, 10)","(42, 0.21, 0.35)",15,-0.134838052
35,40,10,42,0.21,0.65,5,"(35, 40, 10)","(42, 0.21, 0.65)",5,0.009325771
35,40,10,42,0.21,0.65,15,"(35, 40, 10)","(42, 0.21, 0.65)",15,-0.222985632
35,40,10,42,0.21,0.95,5,"(35, 40, 10)","(42, 0.21, 0.95)",5,0.067900484
35,40,10,42,0.21,0.95,15,"(35, 40, 10)","(42, 0.21, 0.95)",15,-0.222985632
35,40,10,62,0.11,0.05,5,"(35, 40, 10)","(62, 0.11, 0.05)",5,0.067900484
35,40,10,62,0.11,0.05,15,"(35, 40, 10)","(62, 0.11, 0.05)",15,-0.222985632
35,40,10,62,0.11,0.35,5,"(35, 40, 10)","(62, 0.11, 0.35)",5,-0.13716071
35,40,10,62,0.11,0.35,15,"(35, 40, 10)","(62, 0.11, 0.35)",15,-0.383789117
35,40,10,62,0.11,0.65,5,"(35, 40, 10)","(62, 0.11, 0.65)",5,-0.206153373
35,40,10,62,0.11,0.65,15,"(35, 40, 10)","(62, 0.11, 0.65)",15,-0.154007918
35,40,10,62,0.11,0.95,5,"(35, 40, 10)","(62, 0.11, 0.95)",5,-0.07593687
35,40,10,62,0.11,0.95,15,"(35, 40, 10)","(62, 0.11, 0.95)",15,-0.154007918
35,40,10,62,0.21,0.05,5,"(35, 40, 10)","(62, 0.21, 0.05)",5,-0.07593687
35,40,10,62,0.21,0.05,15,"(35, 40, 10)","(62, 0.21, 0.05)",15,-0.154007918
35,40,10,62,0.21,0.35,5,"(35, 40, 10)","(62, 0.21, 0.35)",5,-0.559385659
35,40,10,62,0.21,0.35,15,"(35, 40, 10)","(62, 0.21, 0.35)",15,-0.32374462
35,40,10,62,0.21,0.65,5,"(35, 40, 10)","(62, 0.21, 0.65)",5,-0.019619547
35,40,10,62,0.21,0.65,15,"(35, 40, 10)","(62, 0.21, 0.65)",15,-0.29617986
35,40,10,62,0.21,0.95,5,"(35, 40, 10)","(62, 0.21, 0.95)",5,-0.019619547
35,40,10,62,0.21,0.95,15,"(35, 40, 10)","(62, 0.21, 0.95)",15,-0.29617986
35,40,20,2,0.21,0.05,5,"(35, 40, 20)","(2, 0.21, 0.05)",5,-0.019619547
35,40,20,2,0.21,0.35,15,"(35, 40, 20)","(2, 0.21, 0.35)",15,-0.29617986
35,40,20,2,0.21,0.65,5,"(35, 40, 20)","(2, 0.21, 0.65)",5,0.691188977
35,40,20,2,0.21,0.95,15,"(35, 40, 20)","(2, 0.21, 0.95)",15,0.433862104
35,40,20,42,0.21,0.05,5,"(35, 40, 20)","(42, 0.21, 0.05)",5,0.43153271
35,40,20,42,0.21,0.05,15,"(35, 40, 20)","(42, 0.21, 0.05)",15,0.302293392
35,40,30,2,0.21,0.05,5,"(35, 40, 30)","(2, 0.21, 0.05)",5,0.440470347
35,40,30,2,0.21,0.35,15,"(35, 40, 30)","(2, 0.21, 0.35)",15,0.324157824
35,40,30,2,0.21,0.65,5,"(35, 40, 30)","(2, 0.21, 0.65)",5,0.440470347
35,40,30,2,0.21,0.95,15,"(35, 40, 30)","(2, 0.21, 0.95)",15,0.324157824
35,70,10,2,0.11,0.05,5,"(35, 70, 10)","(2, 0.11, 0.05)",5,-0.54084325
